DATA,FORNECEDOR,DESTINO,ESTADO/MUNICIPIO,TIPO,QUANTIDADE,VALOR,DESTINATARIO,UF,DATA DE ENTREGA,latitude,longitude
2020-07-24,VYAIRE,MATO GROSSO DO SUL,MUNICIPIO,UTI,2,120000.0,SÃO GABRIEL DO OESTE - Secretaria Municipal de Saúde ,MS,03-08-2020,-20.51,-54.54
2020-07-24,KTK,MATO GROSSO DO SUL,MUNICIPIO,TRANSPORTE,2,40000.0,SONORA - Secretaria Municipal de Saúde ,MS,03-08-2020,-20.51,-54.54
2020-07-31,LEISTUNG,MATO GROSSO DO SUL,ESTADO,UTI,20,1200000.0,SECRETARIA DE ESTADUAL DE SAUDE - CAMPO GRANDE,MS,01-08-2020,-20.51,-54.54
2020-09-08,LEISTUNG,MATO GROSSO DO SUL,MUNICIPIO,UTI,2,120000.0,SMS DE PARANAIBA,MS,14-08-2020,-20.51,-54.54
2020-09-08,MAGNAMED,MATO GROSSO DO SUL,MUNICIPIO,TRANSPORTE,2,96580.0,SMS DE PARANAIBA,MS,14-08-2020,-20.51,-54.54
2020-09-08,MAGNAMED,MATO GROSSO DO SUL,MUNICIPIO,TRANSPORTE,2,96580.0,SMS DE AMAMBAI,MS,14-08-2020,-20.51,-54.54
2020-09-08,VYAIRE,MATO GROSSO DO SUL,MUNICIPIO,UTI,3,180000.0,SMS DE AMAMBAI,MS,14-08-2020,-20.51,-54.54
2020-09-08,MAGNAMED,MATO GROSSO DO SUL,MUNICIPIO,TRANSPORTE,2,96580.0,SMS DE ITAPORA,MS,14-08-2020,-20.51,-54.54
2020-09-08,VYAIRE,MATO GROSSO DO SUL,MUNICIPIO,UTI,3,180000.0,SMS DE PONTA PORA,MS,14-08-2020,-20.51,-54.54
2020-09-08,MAGNAMED,MATO GROSSO DO SUL,MUNICIPIO,TRANSPORTE,2,96580.0,SMS DE PONTA PORA,MS,14-08-2020,-20.51,-54.54
2020-08-14,MAGNAMED,MATO GROSSO DO SUL,MUNICIPIO,TRANSPORTE,2,96580.0,SMS DE RIO BRILHANTE,MS,18-08-2020,-20.51,-54.54
2020-08-06,WEG,MATO GROSSO,MUNICIPIO,UTI,10,600000.0,Secretaria Municipal de Saúde (Cuiabá),MT,12-06-2020,-12.64,-55.42
2020-08-06,MAGNAMED,MATO GROSSO,MUNICIPIO,TRANSPORTE,10,482900.0,Secretaria Municipal de Saúde (Cuiabá),MT,12-06-2020,-12.64,-55.42
2020-06-15,VYAIRE,MATO GROSSO,MUNICIPIO,UTI,10,600000.0,Secretaria Municipal de Saúde (Rondonópolis),MT,19-06-2020,-12.64,-55.42
2020-06-15,MAGNAMED,MATO GROSSO,MUNICIPIO,TRANSPORTE,10,482900.0,Secretaria Municipal de Saúde (Rondonópolis),MT,19-06-2020,-12.64,-55.42
2020-06-16,VYAIRE,MATO GROSSO,ESTADO,UTI,10,600000.0,Secretaria Estadual de Saúde,MT,19-06-2020,-12.64,-55.42
2020-06-16,KTK,MATO GROSSO,ESTADO,TRANSPORTE,10,200000.0,Secretaria Estadual de Saúde,MT,19-06-2020,-12.64,-55.42
2020-06-25,KTK,MATO GROSSO,ESTADO,UTI,30,1800000.0,Secretaria Estadual de Saúde,MT,28-06-2020,-12.64,-55.42
2020-06-25,KTK,MATO GROSSO,ESTADO,TRANSPORTE,20,400000.0,Secretaria Estadual de Saúde,MT,28-06-2020,-12.64,-55.42
2020-06-26,KTK,MATO GROSSO,MUNICIPIO,TRANSPORTE,5,100000.0,Secretaria Municipal de Saúde (CÁCERES),MT,30-06-2020,-12.64,-55.42
2020-06-26,KTK,MATO GROSSO,MUNICIPIO,TRANSPORTE,5,100000.0,Secretaria Municipal de Saúde (SINOP),MT,30-06-2020,-12.64,-55.42
2020-06-26,KTK,MATO GROSSO,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde (SINOP),MT,30-06-2020,-12.64,-55.42
2020-06-26,KTK,MATO GROSSO,MUNICIPIO,TRANSPORTE,5,100000.0,Secretaria Municipal de Saúde (VÁRZEA GRANDE),MT,29-06-2020,-12.64,-55.42
2020-06-26,VYAIRE,MATO GROSSO,MUNICIPIO,UTI,10,600000.0,Secretaria Municipal de Saúde  (Cuiabá),MT,01-07-2020,-12.64,-55.42
2020-06-26,MAGNAMED,MATO GROSSO,MUNICIPIO,TRANSPORTE,10,482900.0,Secretaria Municipal de Saúde  (Cuiabá),MT,01-07-2020,-12.64,-55.42
2020-07-07,VYAIRE,MATO GROSSO,MUNICIPIO,UTI,6,360000.0,"Água Boa - HOSPITAL REGIONAL AGUA BOA ""PAULO ALEMAO""",MT,14-07-2020,-12.64,-55.42
2020-07-07,MAGNAMED,MATO GROSSO,MUNICIPIO,TRANSPORTE,6,289740.0,"Água Boa - HOSPITAL REGIONAL AGUA BOA ""PAULO ALEMAO""",MT,14-07-2020,-12.64,-55.42
2020-07-07,VYAIRE,MATO GROSSO,MUNICIPIO,UTI,4,240000.0,"Barra do Bugres - HOSPITAL REGIONAL DE BARRA DO BUGRES ""ROOSEVELT FIGUEIREDO LIRA""",MT,13-07-2020,-12.64,-55.42
2020-07-07,MAGNAMED,MATO GROSSO,MUNICIPIO,TRANSPORTE,3,144870.0,"Barra do Bugres - HOSPITAL REGIONAL DE BARRA DO BUGRES ""ROOSEVELT FIGUEIREDO LIRA""",MT,13-07-2020,-12.64,-55.42
2020-07-07,VYAIRE,MATO GROSSO,MUNICIPIO,UTI,8,480000.0,Várzea Grande - HOSPITAL E PRONTO SOCORRO MUNICIPAL DE VARZEA GRANDE,MT,13-07-2020,-12.64,-55.42
2020-07-07,MAGNAMED,MATO GROSSO,MUNICIPIO,TRANSPORTE,7,338030.0,Várzea Grande - HOSPITAL E PRONTO SOCORRO MUNICIPAL DE VARZEA GRANDE,MT,13-07-2020,-12.64,-55.42
2020-10-07,MAGNAMED,MATO GROSSO,MUNICIPIO,TRANSPORTE,5,241450.0,JACIARA - Secretaria Municipal de Saúde,MT,14-07-2020,-12.64,-55.42
2020-10-07,MAGNAMED,MATO GROSSO,MUNICIPIO,TRANSPORTE,10,482900.0,SORISO - Secretaria Municipal de Saúde,MT,15-07-2020,-12.64,-55.42
2020-10-07,MAGNAMED,MATO GROSSO,ESTADO,TRANSPORTE,6,289740.0,CUIABÁ -  Secretaria Estadual de Saúde,MT,15-07-2020,-12.64,-55.42
2020-10-07,VYAIRE,MATO GROSSO,ESTADO,UTI,11,660000.0,CUIABÁ -  Secretaria Estadual de Saúde,MT,15-07-2020,-12.64,-55.42
2020-07-17,VYAIRE,MATO GROSSO,MUNICIPIO,UTI,7,420000.0,CACERES - Secretaria Municipal de Saúde ,MT,25-07-2020,-12.64,-55.42
2020-07-17,KTK,MATO GROSSO,MUNICIPIO,TRANSPORTE,7,140000.0,CACERES - Secretaria Municipal de Saúde ,MT,25-07-2020,-12.64,-55.42
2020-07-17,KTK,MATO GROSSO,MUNICIPIO,TRANSPORTE,5,100000.0,BARRA DO GARCAS - Secretaria Municipal de Saúde ,MT,26-07-2020,-12.64,-55.42
2020-07-24,VYAIRE,MATO GROSSO,MUNICIPIO,UTI,3,180000.0,PRIMAVERA DO LESTE - Secretaria Municipal de Saúde ,MT,07-08-2020,-12.64,-55.42
2020-07-24,KTK,MATO GROSSO,MUNICIPIO,TRANSPORTE,2,40000.0,PRIMAVERA DO LESTE - Secretaria Municipal de Saúde ,MT,07-08-2020,-12.64,-55.42
2020-09-08,VYAIRE,MATO GROSSO,MUNICIPIO,UTI,7,420000.0,SMS DE CACERES,MT,14-08-2020,-12.64,-55.42
2020-09-08,MAGNAMED,MATO GROSSO,MUNICIPIO,TRANSPORTE,7,338030.0,SMS DE CACERES,MT,14-08-2020,-12.64,-55.42
2020-05-21,VYAIRE,ACRE,ESTADO,UTI,20,1200000.0,Secretaria Estadual de Saúde,AC,23-05-2020,-8.77,-70.55
2020-05-21,MAGNAMED,ACRE,ESTADO,TRANSPORTE,10,482900.0,Secretaria Estadual de Saúde,AC,23-05-2020,-8.77,-70.55
2020-05-06,LEISTUNG,ACRE,ESTADO,UTI,30,1800000.0,Secretaria Estadual de Saúde,AC,08-06-2020,-8.77,-70.55
2020-06-16,VYAIRE,ACRE,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde (Sena Madureira),AC,24-06-2020,-8.77,-70.55
2020-06-16,MAGNAMED,ACRE,MUNICIPIO,TRANSPORTE,5,241450.0,Secretaria Municipal de Saúde (Sena Madureira),AC,24-06-2020,-8.77,-70.55
2020-06-26,MAGNAMED,ACRE,MUNICIPIO,TRANSPORTE,10,482900.0,Secretaria Municipal de Saúde (Cruzeiro do Sul),AC ,03-07-2020,-8.77,-70.55
2020-06-26,MAGNAMED,ACRE,MUNICIPIO,TRANSPORTE,70,3380300.0,Secretaria Municipal de Saúde (Cruzeiro do Sul),AC ,04-07-2020,-8.77,-70.55
2020-07-07,VYAIRE,ACRE,MUNICIPIO,UTI,10,600000.0,Cruzeiro do Sul - Hoaspital Regional de Juruá,AC,19-07-2020,-8.77,-70.55
2020-10-07,MAGNAMED,ACRE,ESTADO,TRANSPORTE,5,241450.0,RIO BRANCO - Secretaria Estadual de Saúde,AC,21-07-2020,-8.77,-70.55
2020-10-07,VYAIRE,ACRE,ESTADO,UTI,5,300000.0,RIO BRANCO - Secretaria Estadual de Saúde,AC,21-07-2020,-8.77,-70.55
2020-05-16,LEISTUNG,GOIAS,ESTADO,UTI,25,1500000.0,Secretaria Estadual de Saúde,GO,18-05-2020,-15.98,-49.86
2020-09-06,WEG,GOIAS,ESTADO,UTI,15,900000.0,Secretaria Estadual de Saúde,GO,10-06-2020,-15.98,-49.86
2020-09-06,MAGNAMED,GOIAS,ESTADO,TRANSPORTE,5,241450.0,Secretaria Estadual de Saúde,GO,10-06-2020,-15.98,-49.86
2020-11-06,VYAIRE,GOIAS,ESTADO,UTI,20,1200000.0,Secretaria Estadual de Saúde,GO,12-06-2020,-15.98,-49.86
2020-12-06,VYAIRE,GOIAS,MUNICIPIO,UTI,6,360000.0,Secretaria Municipal de Saúde (Anapolis),GO,15-06-2020,-15.98,-49.86
2020-12-06,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,6,289740.0,Secretaria Municipal de Saúde (Anapolis),GO,15-06-2020,-15.98,-49.86
2020-12-06,VYAIRE,GOIAS,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde (Aparacida),GO,15-06-2020,-15.98,-49.86
2020-12-06,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,5,241450.0,Secretaria Municipal de Saúde (Aparacida),GO,15-06-2020,-15.98,-49.86
2020-12-06,VYAIRE,GOIAS,ESTADO,UTI,10,600000.0,Secretaria Municipal de Saúde (Goiânia),GO,15-06-2020,-15.98,-49.86
2020-12-06,MAGNAMED,GOIAS,ESTADO,TRANSPORTE,10,482900.0,Secretaria Municipal de Saúde (Goiânia),GO,15-06-2020,-15.98,-49.86
2020-12-06,VYAIRE,GOIAS,MUNICIPIO,UTI,2,120000.0,Secretaria Municipal de Saúde (Goianira),GO,15-06-2020,-15.98,-49.86
2020-12-06,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,2,96580.0,Secretaria Municipal de Saúde (Goianira),GO,15-06-2020,-15.98,-49.86
2020-12-06,VYAIRE,GOIAS,MUNICIPIO,UTI,2,120000.0,Secretaria Municipal de Saúde  (Ipora),GO,15-06-2020,-15.98,-49.86
2020-12-06,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,2,96580.0,Secretaria Municipal de Saúde  (Ipora),GO,15-06-2020,-15.98,-49.86
2020-12-06,VYAIRE,GOIAS,MUNICIPIO,UTI,3,180000.0,Secretaria Municipal de Saúde (Itumbiaria),GO,15-06-2020,-15.98,-49.86
2020-12-06,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,2,96580.0,Secretaria Municipal de Saúde (Itumbiaria),GO,15-06-2020,-15.98,-49.86
2020-12-06,VYAIRE,GOIAS,MUNICIPIO,UTI,15,900000.0,Secretaria Municipal de Saúde (Rio Verde),GO,15-06-2020,-15.98,-49.86
2020-12-06,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,15,724350.0,Secretaria Municipal de Saúde (Rio Verde),GO,15-06-2020,-15.98,-49.86
2020-12-06,VYAIRE,GOIAS,MUNICIPIO,UTI,3,180000.0,Secretaria Municipal de Saúde (Senador Canedo),GO,15-06-2020,-15.98,-49.86
2020-12-06,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,2,96580.0,Secretaria Municipal de Saúde (Senador Canedo),GO,15-06-2020,-15.98,-49.86
2020-12-06,VYAIRE,GOIAS,MUNICIPIO,UTI,3,180000.0,Secretaria Municipal de Saúde (Trindade),GO,15-06-2020,-15.98,-49.86
2020-12-06,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,2,96580.0,Secretaria Municipal de Saúde (Trindade),GO,15-06-2020,-15.98,-49.86
2020-06-25,VYAIRE,GOIAS,ESTADO,UTI,20,1200000.0,Secretaria Estadual de Saúde,GO,26-06-2020,-15.98,-49.86
2020-06-25,MAGNAMED,GOIAS,ESTADO,TRANSPORTE,10,482900.0,Secretaria Estadual de Saúde,GO,26-06-2020,-15.98,-49.86
2020-06-25,VYAIRE,GOIAS,MUNICIPIO,UTI,5,300000.0,SECRETARIA MUNICIPAL DE SAUDE DE AGUAS LINDAS,GO,27-06-2020,-15.98,-49.86
2020-06-25,VYAIRE,GOIAS,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde (São Luís Belos Montes),GO,26-06-2020,-15.98,-49.86
2020-06-26,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,15,724350.0,Secretaria Municipal de Saúde (GOIÁS),GO,29-06-2020,-15.98,-49.86
2020-06-26,VYAIRE,GOIAS,MUNICIPIO,UTI,10,600000.0,Secretaria Municipal de Saúde (GOIÁS),GO,29-06-2020,-15.98,-49.86
2020-06-26,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,5,241450.0,Secretaria Municipal de Saúde (JATAÍ),GO,30-06-2020,-15.98,-49.86
2020-06-26,VYAIRE,GOIAS,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde (JATAÍ),GO,30-06-2020,-15.98,-49.86
2020-06-26,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,5,241450.0,Secretaria Municipal de Saúde (SANTA HELENA DE GOIÁS),GO,29-06-2020,-15.98,-49.86
2020-06-26,VYAIRE,GOIAS,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde (SANTA HELENA DE GOIÁS),GO,29-06-2020,-15.98,-49.86
2020-06-26,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,1,48290.0,Secretaria Municipal de Saúde (SANTO ANTONIO DO DESCOBERTO),GO,29-06-2020,-15.98,-49.86
2020-06-26,VYAIRE,GOIAS,MUNICIPIO,UTI,1,60000.0,Secretaria Municipal de Saúde (SANTO ANTONIO DO DESCOBERTO),GO,29-06-2020,-15.98,-49.86
2020-06-26,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,3,144870.0,Secretaria Municipal de Saúde (SÃO LUIS DE MONTES BELOS),GO,29-06-2020,-15.98,-49.86
2020-06-26,VYAIRE,GOIAS,MUNICIPIO,UTI,3,180000.0,Secretaria Municipal de Saúde (SÃO LUIS DE MONTES BELOS),GO,29-06-2020,-15.98,-49.86
2020-06-26,VYAIRE,GOIAS,MUNICIPIO,UTI,10,600000.0,Secretaria Municipal de Saúde (Anápolis),GO,29-06-2020,-15.98,-49.86
2020-06-26,KTK,GOIAS,MUNICIPIO,TRANSPORTE,8,160000.0,Secretaria Municipal de Saúde (Anápolis),GO,29-06-2020,-15.98,-49.86
2020-06-26,VYAIRE,GOIAS,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde (Bela Vista),GO,30-06-2020,-15.98,-49.86
2020-07-07,VYAIRE,GOIAS,MUNICIPIO,UTI,5,300000.0,FORMOSA - HOSPITAL MUNICIPAL DE FORMOSA,GO,11-07-2020,-15.98,-49.86
2020-07-07,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,5,241450.0,FORMOSA - HOSPITAL MUNICIPAL DE FORMOSA,GO,11-07-2020,-15.98,-49.86
2020-07-07,VYAIRE,GOIAS,MUNICIPIO,UTI,6,360000.0,JATAÍ - HOSPITAL DAS CLINICAS DR. SERAFIM DE CARVALHO,GO,13-07-2020,-15.98,-49.86
2020-07-07,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,6,289740.0,JATAÍ - HOSPITAL DAS CLINICAS DR. SERAFIM DE CARVALHO,GO,13-07-2020,-15.98,-49.86
2020-07-07,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,5,241450.0,PORANGATU - HOSPITAL MUNICIPAL DE PORANGATU,GO,13-07-2020,-15.98,-49.86
2020-07-07,VYAIRE,GOIAS,MUNICIPIO,UTI,6,360000.0,SÃO LUIS DE MONTES BELOS - HOSPITAL MUNICIPAL DR GERALDO LANDO,GO,12-07-2020,-15.98,-49.86
2020-07-07,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,6,289740.0,SÃO LUIS DE MONTES BELOS - HOSPITAL MUNICIPAL DR GERALDO LANDO,GO,12-07-2020,-15.98,-49.86
2020-10-07,VYAIRE,GOIAS,ESTADO,UTI,60,3600000.0,GOIANIA - SES (oficio) - Secretaria Estadual de Saúde,GO,12-07-2020,-15.98,-49.86
2020-10-07,MAGNAMED,GOIAS,ESTADO,TRANSPORTE,4,193160.0,GOIANIA - Secretaria Estadual de Saúde,GO,12-07-2020,-15.98,-49.86
2020-10-07,VYAIRE,GOIAS,ESTADO,UTI,4,240000.0,GOIANIA - Secretaria Estadual de Saúde,GO,12-07-2020,-15.98,-49.86
2020-10-07,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,5,241450.0,GOIANIA - Secretaria Municipal de Saúde,GO,13-07-2020,-15.98,-49.86
2020-10-07,VYAIRE,GOIAS,MUNICIPIO,UTI,5,300000.0,GOIANIA - Secretaria Municipal de Saúde,GO,13-07-2020,-15.98,-49.86
2020-10-07,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,10,482900.0,GOIANÉSIA - Secretaria Municipal de Saúde,GO,13-07-2020,-15.98,-49.86
2020-10-07,VYAIRE,GOIAS,MUNICIPIO,UTI,10,600000.0,GOIANÉSIA - Secretaria Municipal de Saúde,GO,13-07-2020,-15.98,-49.86
2020-07-17,VYAIRE,GOIAS,MUNICIPIO,UTI,4,240000.0,LUZIANIA -  Secretaria Municipal de Saúde ,GO,24-07-2020,-15.98,-49.86
2020-07-17,KTK,GOIAS,MUNICIPIO,TRANSPORTE,5,100000.0,LUZIANIA -  Secretaria Municipal de Saúde ,GO,24-07-2020,-15.98,-49.86
2020-07-24,MAGNAMED,GOIAS,MUNICIPIO,UTI,2,120000.0,ALEXANIA - Secretaria Municipal de Saúde ,GO,03-08-2020,-15.98,-49.86
2020-07-24,KTK,GOIAS,MUNICIPIO,TRANSPORTE,2,40000.0,ALEXANIA - Secretaria Municipal de Saúde ,GO,03-08-2020,-15.98,-49.86
2020-07-24,KTK,GOIAS,MUNICIPIO,TRANSPORTE,2,40000.0,ALTO PARAISO DE GOIAS - Secretaria Municipal de Saúde ,GO,03-08-2020,-15.98,-49.86
2020-07-24,MAGNAMED,GOIAS,MUNICIPIO,UTI,4,240000.0,CATALAO - Secretaria Municipal de Saúde ,GO,03-08-2020,-15.98,-49.86
2020-07-24,KTK,GOIAS,MUNICIPIO,TRANSPORTE,5,100000.0,CATALAO - Secretaria Municipal de Saúde ,GO,03-08-2020,-15.98,-49.86
2020-07-24,KTK,GOIAS,MUNICIPIO,TRANSPORTE,2,40000.0,CAVALCANTE - Secretaria Municipal de Saúde ,GO,03-08-2020,-15.98,-49.86
2020-07-24,MAGNAMED,GOIAS,MUNICIPIO,UTI,10,600000.0,GOIAS - Secretaria Municipal de Saúde ,GO,03-08-2020,-15.98,-49.86
2020-07-24,MAGNAMED,GOIAS,MUNICIPIO,UTI,3,180000.0,IDEALINA - Secretaria Municipal de Saúde ,GO,03-08-2020,-15.98,-49.86
2020-07-24,KTK,GOIAS,MUNICIPIO,TRANSPORTE,2,40000.0,IDEALINA - Secretaria Municipal de Saúde ,GO,03-08-2020,-15.98,-49.86
2020-07-24,MAGNAMED,GOIAS,MUNICIPIO,UTI,1,60000.0,ITABERAI - Secretaria Municipal de Saúde ,GO,03-08-2020,-15.98,-49.86
2020-07-24,KTK,GOIAS,MUNICIPIO,TRANSPORTE,2,40000.0,ITABERAI - Secretaria Municipal de Saúde ,GO,03-08-2020,-15.98,-49.86
2020-07-24,MAGNAMED,GOIAS,MUNICIPIO,UTI,3,180000.0,MINEIROS - Secretaria Municipal de Saúde ,GO,03-08-2020,-15.98,-49.86
2020-07-24,KTK,GOIAS,MUNICIPIO,TRANSPORTE,2,40000.0,MINEIROS - Secretaria Municipal de Saúde ,GO,03-08-2020,-15.98,-49.86
2020-07-24,MAGNAMED,GOIAS,MUNICIPIO,UTI,1,60000.0,NOVO GAMA - Secretaria Municipal de Saúde ,GO,03-08-2020,-15.98,-49.86
2020-07-24,KTK,GOIAS,MUNICIPIO,TRANSPORTE,2,40000.0,NOVO GAMA - Secretaria Municipal de Saúde ,GO,03-08-2020,-15.98,-49.86
2020-07-24,MAGNAMED,GOIAS,MUNICIPIO,UTI,7,420000.0,PLANALTINA - Secretaria Municipal de Saúde ,GO,03-08-2020,-15.98,-49.86
2020-07-24,KTK,GOIAS,MUNICIPIO,TRANSPORTE,7,140000.0,PLANALTINA - Secretaria Municipal de Saúde ,GO,03-08-2020,-15.98,-49.86
2020-07-24,KTK,GOIAS,MUNICIPIO,TRANSPORTE,3,60000.0,PORANGATU - Secretaria Municipal de Saúde ,GO,03-08-2020,-15.98,-49.86
2020-07-24,MAGNAMED,GOIAS,MUNICIPIO,UTI,7,420000.0,POSSE - Secretaria Municipal de Saúde ,GO,03-08-2020,-15.98,-49.86
2020-07-24,MAGNAMED,GOIAS,MUNICIPIO,UTI,2,120000.0,QUIRINOPOLIS - Secretaria Municipal de Saúde ,GO,03-08-2020,-15.98,-49.86
2020-07-24,KTK,GOIAS,MUNICIPIO,TRANSPORTE,2,40000.0,QUIRINOPOLIS - Secretaria Municipal de Saúde ,GO,03-08-2020,-15.98,-49.86
2020-07-24,MAGNAMED,GOIAS,MUNICIPIO,UTI,10,600000.0,SANTA HELENA DE GOIAS - Secretaria Municipal de Saúde ,GO,03-08-2020,-15.98,-49.86
2020-07-31,KTK,GOIAS,ESTADO,TRANSPORTE,5,100000.0,SES GOIAS,GO,08-08-2020,-15.98,-49.86
2020-07-31,KTK,GOIAS,ESTADO,TRANSPORTE,5,100000.0,SES GOIAS,GO,08-08-2020,-15.98,-49.86
2020-07-31,KTK,GOIAS,ESTADO,TRANSPORTE,5,100000.0,SES GOIAS,GO,08-08-2020,-15.98,-49.86
2020-07-31,LEISTUNG,GOIAS,MUNICIPIO,UTI,1,60000.0,SMS de Diorama,GO,08-08-2020,-15.98,-49.86
2020-07-31,KTK,GOIAS,MUNICIPIO,TRANSPORTE,1,20000.0,SMS de Diorama,GO,08-08-2020,-15.98,-49.86
2020-07-31,KTK,GOIAS,MUNICIPIO,TRANSPORTE,2,40000.0,SMS de Matrincha,GO,08-08-2020,-15.98,-49.86
2020-07-31,KTK,GOIAS,MUNICIPIO,TRANSPORTE,1,20000.0,SMS de Moipora,GO,08-08-2020,-15.98,-49.86
2020-07-31,LEISTUNG,GOIAS,MUNICIPIO,UTI,1,60000.0,SMS de Mossamedes,GO,08-08-2020,-15.98,-49.86
2020-07-31,KTK,GOIAS,MUNICIPIO,TRANSPORTE,1,20000.0,SMS de Mossamedes,GO,08-08-2020,-15.98,-49.86
2020-07-31,KTK,GOIAS,MUNICIPIO,TRANSPORTE,3,60000.0,SMS de Padre Bernardo,GO,08-08-2020,-15.98,-49.86
2020-07-31,KTK,GOIAS,MUNICIPIO,TRANSPORTE,2,40000.0,SMS de Santo Antonio do Descoberto,GO,08-08-2020,-15.98,-49.86
2020-07-31,KTK,GOIAS,MUNICIPIO,TRANSPORTE,2,40000.0,SMS de Valparaiso de Goias,GO,08-08-2020,-15.98,-49.86
2020-09-08,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de Mineiros,GO,14-08-2020,-15.98,-49.86
2020-09-08,LEISTUNG,GOIAS,MUNICIPIO,UTI,3,180000.0,SMS de Ipameri,GO,14-08-2020,-15.98,-49.86
2020-09-08,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,3,144870.0,SMS de Ipameri,GO,14-08-2020,-15.98,-49.86
2020-09-08,LEISTUNG,GOIAS,MUNICIPIO,UTI,3,180000.0,SMS de Pires do Rio,GO,14-08-2020,-15.98,-49.86
2020-09-08,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de Mineiros,GO,14-08-2020,-15.98,-49.86
2020-09-08,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de Rialma,GO,14-08-2020,-15.98,-49.86
2020-09-08,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,4,193160.0,SMS de Cabeceiras,GO,14-08-2020,-15.98,-49.86
2020-09-08,LEISTUNG,GOIAS,MUNICIPIO,UTI,2,120000.0,SMS de Niquelandia,GO,14-08-2020,-15.98,-49.86
2020-09-08,LEISTUNG,GOIAS,MUNICIPIO,UTI,2,120000.0,SMS de Pontalina,GO,14-08-2020,-15.98,-49.86
2020-09-08,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de Pontalina,GO,14-08-2020,-15.98,-49.86
2020-09-08,LEISTUNG,GOIAS,MUNICIPIO,UTI,3,180000.0,SMS DE ARAGARCAS,GO,14-08-2020,-15.98,-49.86
2020-09-08,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,3,144870.0,SMS DE ARAGARCAS,GO,14-08-2020,-15.98,-49.86
2020-09-08,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de Silvania,GO,14-08-2020,-15.98,-49.86
2020-09-08,LEISTUNG,GOIAS,MUNICIPIO,UTI,2,120000.0,SMS de Santa Terezinha de Goias,GO,14-08-2020,-15.98,-49.86
2020-09-08,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de Santa Terezinha de Goias,GO,14-08-2020,-15.98,-49.86
2020-08-14,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de Divinopolis de Goias,GO,20-08-2020,-15.98,-49.86
2020-08-14,VYAIRE,GOIAS,MUNICIPIO,UTI,1,60000.0,SMS de Divinopolis de Goias,GO,20-08-2020,-15.98,-49.86
2020-08-14,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de Santa Cruz de Goias,GO,20-08-2020,-15.98,-49.86
2020-08-14,VYAIRE,GOIAS,MUNICIPIO,UTI,1,60000.0,SMS de Santa Cruz de Goias,GO,20-08-2020,-15.98,-49.86
2020-08-14,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de Padre Bernardo,GO,20-08-2020,-15.98,-49.86
2020-08-14,VYAIRE,GOIAS,MUNICIPIO,UTI,3,180000.0,SMS de Padre Bernardo,GO,20-08-2020,-15.98,-49.86
2020-08-14,MAGNAMED,GOIAS,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de Sao Domingos,GO,20-08-2020,-15.98,-49.86
